0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,49,49,49,49,36,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,48,49,36,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,48,49,36,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2,48,49,49,49,49,49,49,49
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5,5,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
5,5,100,100,6,6,89,100,5,5,5,5,5,5,5,5,5,5,5
5,5,5,63,75,89,101,5,5,63,75,89,100,6,100,100,100,100,100
5,5,63,75,89,101,5,5,63,75,89,101,5,6,5,5,5,5,5
76,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
76,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
5,5,5,5,5,5,5,5,5,99,87,6,6,6,6,6,6,6,6
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12
52,52,39,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,24
1,1,51,52,52,39,2,2,2,2,2,2,2,2,2,2,12,24,0
1,1,1,1,1,51,52,52,39,2,2,2,2,2,2,2,48,36,0
1,1,1,1,1,1,1,1,51,52,39,2,2,2,2,2,2,48,36
1,1,1,1,1,1,1,1,1,1,51,39,2,2,2,2,2,2,48
