1,1,1,1,1,1,1,1,1,1,1,51,39,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,51,39,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,51,39,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,39,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,39,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,39,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,27,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,27,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,27,2,2,44
1,1,1,1,1,1,1,1,1,1,1,1,1,15,27,2,2,44,56
1,1,1,1,1,1,1,1,1,1,1,1,15,27,2,2,44,56,3
1,1,1,1,1,1,1,1,1,1,1,15,27,2,2,44,56,3,3
1,1,1,1,1,1,1,1,1,1,15,27,2,2,44,56,3,3,3
1,1,1,1,1,1,1,1,1,15,27,2,2,44,56,3,3,3,3
1,1,1,1,1,1,1,1,15,27,2,2,44,56,3,3,3,3,3
1,1,1,1,1,1,1,15,27,2,2,44,56,3,3,3,3,3,3
1,1,1,1,1,1,15,27,2,2,44,56,3,3,3,3,3,3,3
1,1,1,1,1,15,27,2,2,44,56,3,3,3,3,3,3,3,3
1,1,1,1,15,27,2,2,44,56,3,3,3,3,3,3,3,3,3
1,1,1,15,27,2,2,2,43,3,3,3,3,3,3,3,3,3,3
1,1,15,27,2,2,2,2,32,3,3,3,3,3,3,3,3,3,3
1,15,27,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
15,27,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
27,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
