1,1,1,1,1,51,39,2,2,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,28,2,2,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,28,2,9,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,51,39,9,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,28,2,97,84,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,51,2,4,96,84,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,51,39,4,96,84,3,3,3,3,3,8
1,1,1,1,1,1,1,29,17,51,39,4,96,84,3,3,3,3,8
16,16,16,16,16,16,16,2,29,17,51,39,4,96,84,3,3,3,8
13,13,13,13,13,13,14,2,2,29,17,51,39,4,96,84,3,8,8
0,0,0,0,0,0,26,14,2,2,29,17,51,39,4,96,84,8,8
0,0,0,0,0,0,0,37,2,2,2,29,17,51,39,4,96,8,8
0,0,0,0,0,0,38,50,2,2,2,2,29,17,51,4,4,8,8
0,0,0,0,38,49,50,2,2,2,2,2,41,53,1,1,1,1,1
38,49,49,49,50,2,2,2,2,2,2,41,53,15,27,2,17,51,2
50,2,2,2,2,2,41,53,1,1,1,1,15,27,2,2,29,1,2
2,41,53,1,1,1,1,1,1,15,27,2,2,2,2,2,2,1,39
1,1,1,1,15,2,2,2,2,2,2,2,2,2,2,2,2,17,51
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29,17
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29
13,13,13,13,13,13,13,13,13,13,14,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,26,13,13,14,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,13,14,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
