0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,49,49,49,49,49,49,49,49,49,49,36,0,0,0,0,0,0
38,50,2,2,2,2,2,2,2,2,2,2,48,49,49,49,36,0,0
50,2,2,2,2,2,2,2,2,2,2,2,2,40,1,28,48,36,0
39,2,2,2,2,2,2,2,2,2,2,2,2,40,1,28,2,48,36
51,39,2,2,2,2,2,2,2,2,2,2,2,40,1,28,2,2,48
17,51,39,2,2,2,2,2,2,2,2,2,2,40,1,28,2,2,2
29,17,51,39,2,2,2,2,2,2,2,2,41,53,1,28,2,2,2
2,29,17,51,39,2,2,2,2,2,2,41,53,1,1,28,2,2,2
2,2,29,17,51,2,2,2,2,2,41,53,1,1,1,28,2,2,9
2,2,2,40,1,2,2,2,2,41,53,1,15,17,1,28,2,2,2
2,2,2,40,1,2,2,2,41,53,1,15,27,40,1,28,2,2,2
2,2,2,40,1,2,2,41,53,1,15,27,2,40,1,28,2,2,9
2,2,2,40,1,2,41,53,1,15,27,2,2,40,1,28,2,2,2
52,52,52,53,1,52,53,1,15,27,2,2,2,40,1,28,2,2,9
1,1,1,1,1,1,1,15,27,2,2,2,2,40,1,28,2,2,9
16,16,16,16,17,1,15,27,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
52,52,52,52,53,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,16,16,17,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
44,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
